Time,Des_Pos_X,Des_Pos_Y,Des_Pos_Z,Quad_Pos_X,Quad_Pos_Y,Quad_Pos_Z,Vx,Vy,Vz,Alpha,Beta,GammaAlpha,GammaBeta,Fx,Fy,Fz
140.664000000,-1.4639,0.3193,-0.9880,-1.6467,0.6379,-1.1174,-0.0988,-0.6325,-0.0492,-0.0258,-0.0295,0.0399,-0.0027,0.5384,-0.4454,-16.6108
140.684000000,-1.4664,0.3086,-0.9888,-1.6467,0.6379,-1.1174,-0.0988,-0.6325,-0.0492,-0.0258,-0.0295,0.0399,-0.0027,0.5432,-0.4510,-16.6090
140.704000000,-1.4688,0.2979,-0.9896,-1.6504,0.6165,-1.1193,-0.0895,-0.6398,-0.0459,-0.0238,-0.0297,0.0405,-0.0022,0.5393,-0.4197,-16.6103
140.724000000,-1.4712,0.2870,-0.9904,-1.6529,0.6017,-1.1205,-0.0832,-0.6452,-0.0442,-0.0238,-0.0297,0.0405,-0.0022,0.5369,-0.4046,-16.6090
140.744000000,-1.4734,0.2761,-0.9911,-1.6577,0.5755,-1.1227,-0.0732,-0.6545,-0.0405,-0.0220,-0.0298,0.0411,-0.0019,0.5326,-0.3672,-16.6098
140.764000000,-1.4756,0.2651,-0.9919,-1.6577,0.5755,-1.1227,-0.0732,-0.6545,-0.0405,-0.0220,-0.0298,0.0411,-0.0019,0.5377,-0.3721,-16.6073
140.784000000,-1.4777,0.2541,-0.9926,-1.6615,0.5525,-1.1246,-0.0643,-0.6617,-0.0373,-0.0200,-0.0298,0.0417,-0.0014,0.5344,-0.3395,-16.6072
140.804000000,-1.4796,0.2429,-0.9932,-1.6615,0.5525,-1.1246,-0.0643,-0.6617,-0.0373,-0.0200,-0.0298,0.0417,-0.0014,0.5396,-0.3441,-16.6044
140.824000000,-1.4815,0.2318,-0.9938,-1.6645,0.5322,-1.1264,-0.0562,-0.6668,-0.0342,-0.0183,-0.0299,0.0421,-0.0010,0.5369,-0.3174,-16.6042
140.844000000,-1.4833,0.2205,-0.9944,-1.6673,0.5072,-1.1281,-0.0466,-0.6733,-0.0311,-0.0181,-0.0299,0.0422,-0.0010,0.5303,-0.2906,-16.6045
140.864000000,-1.4850,0.2092,-0.9950,-1.6673,0.5072,-1.1281,-0.0466,-0.6733,-0.0311,-0.0181,-0.0299,0.0422,-0.0010,0.5357,-0.2947,-16.6013
140.884000000,-1.4866,0.1979,-0.9955,-1.6701,0.4810,-1.1301,-0.0366,-0.6790,-0.0267,-0.0159,-0.0299,0.0427,-0.0004,0.5305,-0.2596,-16.6045
140.904000000,-1.4882,0.1865,-0.9961,-1.6701,0.4810,-1.1301,-0.0366,-0.6790,-0.0267,-0.0159,-0.0299,0.0427,-0.0004,0.5360,-0.2634,-16.6009
140.924000000,-1.4896,0.1751,-0.9965,-1.6716,0.4629,-1.1313,-0.0297,-0.6824,-0.0242,-0.0159,-0.0299,0.0427,-0.0004,0.5326,-0.2470,-16.6014
140.944000000,-1.4909,0.1636,-0.9970,-1.6730,0.4392,-1.1325,-0.0207,-0.6861,-0.0206,-0.0132,-0.0299,0.0434,0.0004,0.5285,-0.2141,-16.6045
140.964000000,-1.4922,0.1521,-0.9974,-1.6730,0.4392,-1.1325,-0.0207,-0.6861,-0.0206,-0.0132,-0.0299,0.0434,0.0004,0.5342,-0.2174,-16.6006
140.984000000,-1.4933,0.1405,-0.9978,-1.6741,0.4152,-1.1336,-0.0112,-0.6904,-0.0175,-0.0132,-0.0299,0.0434,0.0004,0.5268,-0.1944,-16.6034
141.004000000,-1.4944,0.1289,-0.9981,-1.6741,0.4152,-1.1336,-0.0112,-0.6904,-0.0175,-0.0109,-0.0299,0.0440,0.0011,0.5344,-0.1887,-16.5984
141.024000000,-1.4954,0.1173,-0.9985,-1.6748,0.3910,-1.1346,-0.0018,-0.6937,-0.0137,-0.0109,-0.0299,0.0440,0.0011,0.5268,-0.1664,-16.6042
141.044000000,-1.4963,0.1057,-0.9988,-1.6748,0.3910,-1.1346,-0.0018,-0.6937,-0.0137,-0.0088,-0.0298,0.0448,0.0016,0.5342,-0.1614,-16.5991
141.064000000,-1.4970,0.0940,-0.9990,-1.6751,0.3674,-1.1354,0.0071,-0.6964,-0.0107,-0.0086,-0.0298,0.0449,0.0017,0.5274,-0.1396,-16.6020
141.084000000,-1.4977,0.0823,-0.9992,-1.6751,0.3674,-1.1354,0.0071,-0.6964,-0.0107,-0.0086,-0.0298,0.0449,0.0017,0.5335,-0.1419,-16.5970
141.104000000,-1.4983,0.0706,-0.9994,-1.6750,0.3433,-1.1360,0.0169,-0.6977,-0.0069,-0.0064,-0.0297,0.0458,0.0022,0.5262,-0.1148,-16.6031
141.124000000,-1.4988,0.0588,-0.9996,-1.6751,0.3215,-1.1367,0.0259,-0.6986,-0.0034,-0.0064,-0.0297,0.0458,0.0022,0.5190,-0.0972,-16.6083
141.144000000,-1.4993,0.0471,-0.9998,-1.6751,0.3215,-1.1367,0.0259,-0.6986,-0.0034,-0.0042,-0.0296,0.0468,0.0027,0.5262,-0.0917,-16.6023
141.164000000,-1.4996,0.0353,-0.9999,-1.6760,0.2980,-1.1379,0.0334,-0.7001,-0.0007,-0.0038,-0.0296,0.0470,0.0027,0.5222,-0.0703,-16.6009
141.184000000,-1.4998,0.0236,-0.9999,-1.6762,0.2755,-1.1388,0.0415,-0.7011,0.0022,-0.0038,-0.0296,0.0470,0.0027,0.5166,-0.0516,-16.6022
141.204000000,-1.5000,0.0118,-1.0000,-1.6762,0.2755,-1.1388,0.0415,-0.7011,0.0022,-0.0017,-0.0295,0.0479,0.0030,0.5234,-0.0461,-16.5958
141.228000000,-1.5000,-0.0000,-1.0000,-1.6760,0.2487,-1.1398,0.0511,-0.6998,0.0064,-0.0017,-0.0295,0.0479,0.0030,0.5156,-0.0269,-16.6009
141.244000000,-1.4999,-0.0141,-1.0000,-1.6760,0.2487,-1.1398,0.0511,-0.6998,0.0064,0.0006,-0.0293,0.0489,0.0033,0.5235,-0.0201,-16.5929
141.264000000,-1.4998,-0.0236,-0.9999,-1.6744,0.2057,-1.1410,0.0657,-0.6978,0.0120,0.0008,-0.0293,0.0490,0.0033,0.5058,0.0127,-16.6036
141.284000000,-1.4996,-0.0353,-0.9999,-1.6744,0.2057,-1.1410,0.0657,-0.6978,0.0120,0.0008,-0.0293,0.0490,0.0033,0.5125,0.0121,-16.5972
141.304000000,-1.4993,-0.0471,-0.9998,-1.6744,0.2057,-1.1410,0.0657,-0.6978,0.0120,0.0032,-0.0291,0.0497,0.0035,0.5188,0.0204,-16.5900
141.324000000,-1.4988,-0.0588,-0.9996,-1.6729,0.1776,-1.1418,0.0760,-0.6963,0.0147,0.0032,-0.0291,0.0497,0.0035,0.5089,0.0414,-16.5895
141.344000000,-1.4983,-0.0706,-0.9994,-1.6729,0.1776,-1.1418,0.0760,-0.6963,0.0147,0.0056,-0.0290,0.0504,0.0036,0.5152,0.0507,-16.5822
141.364000000,-1.4977,-0.0823,-0.9992,-1.6718,0.1614,-1.1422,0.0824,-0.6947,0.0174,0.0058,-0.0289,0.0504,0.0036,0.5116,0.0627,-16.5836
141.384000000,-1.4970,-0.0940,-0.9990,-1.6695,0.1379,-1.1423,0.0912,-0.6925,0.0205,0.0058,-0.0289,0.0504,0.0036,0.5036,0.0791,-16.5880
141.404000000,-1.4963,-0.1057,-0.9988,-1.6695,0.1379,-1.1423,0.0912,-0.6925,0.0205,0.0080,-0.0288,0.0507,0.0036,0.5099,0.0889,-16.5803
141.424000000,-1.4954,-0.1173,-0.9985,-1.6667,0.1132,-1.1422,0.1002,-0.6900,0.0239,0.0080,-0.0288,0.0507,0.0036,0.5011,0.1064,-16.5866
141.444000000,-1.4944,-0.1289,-0.9981,-1.6634,0.0864,-1.1422,0.1103,-0.6865,0.0273,0.0105,-0.0286,0.0510,0.0035,0.4895,0.1350,-16.5919
141.464000000,-1.4933,-0.1405,-0.9978,-1.6634,0.0864,-1.1422,0.1103,-0.6865,0.0273,0.0105,-0.0286,0.0510,0.0035,0.4966,0.1359,-16.5841
141.484000000,-1.4922,-0.1521,-0.9974,-1.6608,0.0685,-1.1418,0.1171,-0.6836,0.0302,0.0105,-0.0286,0.0510,0.0035,0.4916,0.1476,-16.5893
141.504000000,-1.4909,-0.1636,-0.9970,-1.6608,0.0685,-1.1418,0.1171,-0.6836,0.0302,0.0133,-0.0284,0.0511,0.0034,0.4975,0.1620,-16.5809
141.524000000,-1.4896,-0.1751,-0.9965,-1.6578,0.0452,-1.1417,0.1252,-0.6788,0.0333,0.0133,-0.0284,0.0511,0.0034,0.4903,0.1758,-16.5852
141.544000000,-1.4882,-0.1865,-0.9961,-1.6542,0.0193,-1.1416,0.1340,-0.6742,0.0367,0.0154,-0.0283,0.0509,0.0033,0.4806,0.2023,-16.5907
141.564000000,-1.4866,-0.1979,-0.9955,-1.6542,0.0193,-1.1416,0.1340,-0.6742,0.0367,0.0154,-0.0283,0.0509,0.0033,0.4880,0.2040,-16.5821
141.584000000,-1.4850,-0.2092,-0.9950,-1.6517,-0.0010,-1.1419,0.1404,-0.6698,0.0394,0.0178,-0.0281,0.0505,0.0033,0.4830,0.2292,-16.5817
141.604000000,-1.4833,-0.2205,-0.9944,-1.6517,-0.0010,-1.1419,0.1404,-0.6698,0.0394,0.0180,-0.0281,0.0504,0.0033,0.4904,0.2323,-16.5728
141.624000000,-1.4815,-0.2318,-0.9938,-1.6483,-0.0237,-1.1420,0.1480,-0.6645,0.0428,0.0180,-0.0281,0.0504,0.0033,0.4838,0.2456,-16.5768
141.644000000,-1.4796,-0.2429,-0.9932,-1.6438,-0.0486,-1.1416,0.1567,-0.6582,0.0461,0.0206,-0.0279,0.0497,0.0033,0.4740,0.2741,-16.5823
141.664000000,-1.4777,-0.2541,-0.9926,-1.6438,-0.0486,-1.1416,0.1567,-0.6582,0.0461,0.0206,-0.0279,0.0497,0.0033,0.4816,0.2767,-16.5730
141.684000000,-1.4756,-0.2651,-0.9919,-1.6396,-0.0692,-1.1411,0.1642,-0.6526,0.0489,0.0206,-0.0279,0.0497,0.0033,0.4747,0.2884,-16.5773
141.704000000,-1.4734,-0.2761,-0.9911,-1.6396,-0.0692,-1.1411,0.1642,-0.6526,0.0489,0.0206,-0.0279,0.0497,0.0033,0.4824,0.2913,-16.5677
141.724000000,-1.4712,-0.2870,-0.9904,-1.6344,-0.0922,-1.1402,0.1723,-0.6457,0.0521,0.0241,-0.0277,0.0482,0.0033,0.4730,0.3247,-16.5751
141.744000000,-1.4688,-0.2979,-0.9896,-1.6299,-0.1136,-1.1409,0.1797,-0.6390,0.0551,0.0241,-0.0277,0.0482,0.0033,0.4660,0.3357,-16.5731
141.764000000,-1.4664,-0.3086,-0.9888,-1.6299,-0.1136,-1.1409,0.1797,-0.6390,0.0551,0.0266,-0.0275,0.0470,0.0034,0.4734,0.3546,-16.5633
141.784000000,-1.4639,-0.3193,-0.9880,-1.6257,-0.1339,-1.1421,0.1866,-0.6322,0.0569,0.0268,-0.0275,0.0469,0.0034,0.4672,0.3659,-16.5539
141.804000000,-1.4613,-0.3300,-0.9871,-1.6257,-0.1339,-1.1421,0.1866,-0.6322,0.0569,0.0268,-0.0275,0.0469,0.0034,0.4752,0.3696,-16.5436
141.824000000,-1.4586,-0.3405,-0.9862,-1.6202,-0.1568,-1.1427,0.1942,-0.6243,0.0593,0.0294,-0.0273,0.0456,0.0036,0.4668,0.3970,-16.5395
141.844000000,-1.4558,-0.3509,-0.9853,-1.6141,-0.1790,-1.1426,0.2023,-0.6159,0.0621,0.0294,-0.0273,0.0456,0.0036,0.4578,0.4069,-16.5406
141.864000000,-1.4529,-0.3613,-0.9843,-1.6141,-0.1790,-1.1426,0.2023,-0.6159,0.0621,0.0294,-0.0273,0.0456,0.0036,0.4658,0.4110,-16.5297
141.884000000,-1.4499,-0.3716,-0.9833,-1.6089,-0.1978,-1.1430,0.2090,-0.6082,0.0647,0.0321,-0.0271,0.0442,0.0037,0.4590,0.4367,-16.5273
141.904000000,-1.4468,-0.3818,-0.9823,-1.6089,-0.1978,-1.1430,0.2090,-0.6082,0.0647,0.0322,-0.0271,0.0441,0.0037,0.4671,0.4422,-16.5162
141.924000000,-1.4437,-0.3919,-0.9812,-1.6013,-0.2221,-1.1425,0.2180,-0.5974,0.0694,0.0322,-0.0271,0.0441,0.0037,0.4557,0.4512,-16.5257
141.944000000,-1.4404,-0.4019,-0.9801,-1.5944,-0.2425,-1.1416,0.2253,-0.5883,0.0742,0.0345,-0.0269,0.0429,0.0037,0.4468,0.4740,-16.5382
141.964000000,-1.4371,-0.4118,-0.9790,-1.5944,-0.2425,-1.1416,0.2253,-0.5883,0.0742,0.0345,-0.0269,0.0429,0.0037,0.4551,0.4788,-16.5267
141.984000000,-1.4337,-0.4216,-0.9779,-1.5893,-0.2566,-1.1407,0.2307,-0.5809,0.0776,0.0362,-0.0267,0.0422,0.0038,0.4507,0.4953,-16.5329
142.004000000,-1.4302,-0.4313,-0.9767,-1.5805,-0.2803,-1.1397,0.2392,-0.5679,0.0834,0.0364,-0.0267,0.0421,0.0038,0.4393,0.5024,-16.5496
142.024000000,-1.4266,-0.4408,-0.9755,-1.5805,-0.2803,-1.1397,0.2392,-0.5679,0.0834,0.0364,-0.0267,0.0421,0.0038,0.4477,0.5077,-16.5376
142.044000000,-1.4229,-0.4503,-0.9743,-1.5737,-0.2973,-1.1387,0.2463,-0.5581,0.0884,0.0384,-0.0265,0.0414,0.0037,0.4393,0.5248,-16.5505
142.064000000,-1.4191,-0.4597,-0.9730,-1.5737,-0.2973,-1.1387,0.2463,-0.5581,0.0884,0.0384,-0.0265,0.0414,0.0037,0.4478,0.5303,-16.5383
142.084000000,-1.4153,-0.4689,-0.9718,-1.5652,-0.3170,-1.1366,0.2540,-0.5450,0.0948,0.0405,-0.0263,0.0408,0.0037,0.4372,0.5456,-16.5626
142.104000000,-1.4113,-0.4781,-0.9704,-1.5652,-0.3170,-1.1366,0.2540,-0.5450,0.0948,0.0407,-0.0263,0.0408,0.0037,0.4457,0.5522,-16.5501
142.124000000,-1.4073,-0.4871,-0.9691,-1.5570,-0.3349,-1.1343,0.2615,-0.5328,0.1002,0.0407,-0.0263,0.0408,0.0037,0.4366,0.5558,-16.5700
142.144000000,-1.4032,-0.4960,-0.9677,-1.5487,-0.3530,-1.1332,0.2692,-0.5203,0.1043,0.0428,-0.0261,0.0403,0.0037,0.4261,0.5702,-16.5799
142.164000000,-1.3990,-0.5048,-0.9663,-1.5487,-0.3530,-1.1332,0.2692,-0.5203,0.1043,0.0428,-0.0261,0.0403,0.0037,0.4347,0.5764,-16.5669
142.184000000,-1.3947,-0.5134,-0.9649,-1.5398,-0.3709,-1.1316,0.2763,-0.5073,0.1089,0.0428,-0.0261,0.0403,0.0037,0.4258,0.5790,-16.5801
142.204000000,-1.3903,-0.5219,-0.9634,-1.5398,-0.3709,-1.1316,0.2763,-0.5073,0.1089,0.0449,-0.0259,0.0399,0.0037,0.4337,0.5967,-16.5675
142.224000000,-1.3858,-0.5303,-0.9619,-1.5307,-0.3884,-1.1298,0.2830,-0.4935,0.1131,0.0449,-0.0259,0.0399,0.0037,0.4252,0.5979,-16.5807
142.244000000,-1.3813,-0.5386,-0.9604,-1.5258,-0.3975,-1.1289,0.2868,-0.4861,0.1155,0.0466,-0.0258,0.0394,0.0037,0.4236,0.6115,-16.5819
142.264000000,-1.3766,-0.5467,-0.9589,-1.5258,-0.3975,-1.1289,0.2868,-0.4861,0.1155,0.0466,-0.0258,0.0394,0.0037,0.4324,0.6183,-16.5682
142.284000000,-1.3719,-0.5547,-0.9573,-1.5131,-0.4197,-1.1263,0.2964,-0.4669,0.1205,0.0485,-0.0256,0.0386,0.0037,0.4158,0.6275,-16.5892
142.304000000,-1.3671,-0.5626,-0.9557,-1.5066,-0.4305,-1.1251,0.3010,-0.4571,0.1231,0.0486,-0.0256,0.0385,0.0037,0.4126,0.6305,-16.5922
142.324000000,-1.3622,-0.5703,-0.9541,-1.5066,-0.4305,-1.1251,0.3010,-0.4571,0.1231,0.0486,-0.0256,0.0385,0.0037,0.4215,0.6376,-16.5781
142.344000000,-1.3572,-0.5779,-0.9524,-1.4949,-0.4486,-1.1220,0.3090,-0.4397,0.1274,0.0504,-0.0254,0.0373,0.0038,0.4085,0.6475,-16.5982
142.364000000,-1.3522,-0.5853,-0.9507,-1.4949,-0.4486,-1.1220,0.3090,-0.4397,0.1274,0.0504,-0.0254,0.0373,0.0038,0.4174,0.6548,-16.5839
142.384000000,-1.3470,-0.5926,-0.9490,-1.4863,-0.4610,-1.1197,0.3145,-0.4271,0.1304,0.0504,-0.0254,0.0373,0.0038,0.4114,0.6547,-16.5935
142.404000000,-1.3418,-0.5998,-0.9473,-1.4863,-0.4610,-1.1197,0.3145,-0.4271,0.1304,0.0528,-0.0252,0.0353,0.0039,0.4197,0.6800,-16.5801
142.424000000,-1.3365,-0.6068,-0.9455,-1.4755,-0.4756,-1.1165,0.3215,-0.4116,0.1346,0.0528,-0.0252,0.0353,0.0039,0.4098,0.6781,-16.5992
142.444000000,-1.3311,-0.6136,-0.9437,-1.4645,-0.4897,-1.1131,0.3285,-0.3959,0.1385,0.0528,-0.0252,0.0353,0.0039,0.3996,0.6754,-16.6186
142.464000000,-1.3256,-0.6203,-0.9419,-1.4534,-0.5030,-1.1095,0.3354,-0.3800,0.1421,0.0547,-0.0249,0.0331,0.0041,0.3892,0.6885,-16.6384
142.484000000,-1.3201,-0.6269,-0.9400,-1.4534,-0.5030,-1.1095,0.3354,-0.3800,0.1421,0.0547,-0.0249,0.0331,0.0041,0.3983,0.6964,-16.6233
142.504000000,-1.3145,-0.6332,-0.9382,-1.4419,-0.5159,-1.1060,0.3421,-0.3636,0.1455,0.0547,-0.0249,0.0331,0.0041,0.3884,0.6922,-16.6406
142.524000000,-1.3087,-0.6395,-0.9362,-1.4419,-0.5159,-1.1060,0.3421,-0.3636,0.1455,0.0566,-0.0247,0.0304,0.0042,0.3970,0.7182,-16.6264
142.544000000,-1.3029,-0.6456,-0.9343,-1.4309,-0.5283,-1.1057,0.3487,-0.3499,0.1479,0.0566,-0.0247,0.0304,0.0042,0.3873,0.7165,-16.6223
142.564000000,-1.2971,-0.6515,-0.9324,-1.4309,-0.5283,-1.1057,0.3487,-0.3499,0.1479,0.0579,-0.0245,0.0282,0.0044,0.3961,0.7380,-16.6076
142.584000000,-1.2911,-0.6572,-0.9304,-1.4193,-0.5402,-1.1038,0.3550,-0.3352,0.1503,0.0579,-0.0245,0.0282,0.0044,0.3865,0.7352,-16.6121
142.604000000,-1.2851,-0.6628,-0.9284,-1.4023,-0.5565,-1.1012,0.3638,-0.3133,0.1527,0.0579,-0.0245,0.0282,0.0044,0.3688,0.7256,-16.6210
142.624000000,-1.2790,-0.6683,-0.9263,-1.4023,-0.5565,-1.1012,0.3638,-0.3133,0.1527,0.0593,-0.0242,0.0252,0.0046,0.3776,0.7510,-16.6062
142.644000000,-1.2728,-0.6735,-0.9243,-1.3937,-0.5640,-1.0993,0.3683,-0.3020,0.1535,0.0593,-0.0242,0.0252,0.0046,0.3732,0.7496,-16.6041
142.664000000,-1.2665,-0.6786,-0.9222,-1.3937,-0.5640,-1.0993,0.3683,-0.3020,0.1535,0.0593,-0.0242,0.0252,0.0046,0.3825,0.7583,-16.5880
142.684000000,-1.2601,-0.6836,-0.9200,-1.3793,-0.5758,-1.0957,0.3757,-0.2832,0.1557,0.0607,-0.0240,0.0221,0.0050,0.3692,0.7668,-16.6019
142.704000000,-1.2537,-0.6883,-0.9179,-1.3651,-0.5867,-1.0926,0.3834,-0.2647,0.1581,0.0607,-0.0240,0.0221,0.0050,0.3555,0.7584,-16.6119
142.724000000,-1.2472,-0.6929,-0.9157,-1.3651,-0.5867,-1.0926,0.3834,-0.2647,0.1581,0.0617,-0.0237,0.0193,0.0054,0.3650,0.7819,-16.5962
142.744000000,-1.2406,-0.6973,-0.9135,-1.3546,-0.5941,-1.0903,0.3888,-0.2511,0.1599,0.0617,-0.0237,0.0193,0.0054,0.3579,0.7776,-16.6001
142.764000000,-1.2340,-0.7016,-0.9113,-1.3546,-0.5941,-1.0903,0.3888,-0.2511,0.1599,0.0617,-0.0237,0.0193,0.0054,0.3673,0.7867,-16.5833
142.784000000,-1.2272,-0.7057,-0.9091,-1.3399,-0.6035,-1.0861,0.3958,-0.2314,0.1632,0.0628,-0.0234,0.0161,0.0060,0.3549,0.7917,-16.6037
142.804000000,-1.2204,-0.7096,-0.9068,-1.3246,-0.6124,-1.0822,0.4036,-0.2109,0.1674,0.0628,-0.0234,0.0161,0.0060,0.3405,0.7798,-16.6252
142.824000000,-1.2135,-0.7133,-0.9045,-1.3246,-0.6124,-1.0822,0.4036,-0.2109,0.1674,0.0628,-0.0234,0.0161,0.0060,0.3499,0.7889,-16.6082
142.844000000,-1.2066,-0.7168,-0.9022,-1.3119,-0.6191,-1.0791,0.4088,-0.1947,0.1704,0.0635,-0.0230,0.0135,0.0066,0.3419,0.7933,-16.6208
142.864000000,-1.1995,-0.7202,-0.8998,-1.3119,-0.6191,-1.0791,0.4088,-0.1947,0.1704,0.0635,-0.0230,0.0135,0.0066,0.3514,0.8026,-16.6036
142.884000000,-1.1924,-0.7234,-0.8975,-1.3024,-0.6237,-1.0762,0.4129,-0.1827,0.1731,0.0641,-0.0227,0.0113,0.0072,0.3479,0.8092,-16.6130
142.904000000,-1.1852,-0.7264,-0.8951,-1.2828,-0.6320,-1.0701,0.4208,-0.1577,0.1781,0.0642,-0.0227,0.0111,0.0073,0.3301,0.7921,-16.6498
142.924000000,-1.1780,-0.7293,-0.8927,-1.2659,-0.6388,-1.0673,0.4279,-0.1377,0.1795,0.0642,-0.0227,0.0111,0.0073,0.3154,0.7785,-16.6542
142.944000000,-1.1706,-0.7319,-0.8902,-1.2659,-0.6388,-1.0673,0.4279,-0.1377,0.1795,0.0646,-0.0223,0.0093,0.0079,0.3254,0.7960,-16.6369
142.964000000,-1.1632,-0.7344,-0.8877,-1.2513,-0.6443,-1.0657,0.4341,-0.1218,0.1812,0.0646,-0.0223,0.0093,0.0079,0.3137,0.7872,-16.6355
142.984000000,-1.1558,-0.7367,-0.8853,-1.2513,-0.6443,-1.0657,0.4341,-0.1218,0.1812,0.0651,-0.0219,0.0074,0.0087,0.3238,0.8053,-16.6179
143.004000000,-1.1482,-0.7388,-0.8827,-1.2352,-0.6494,-1.0631,0.4401,-0.1038,0.1835,0.0651,-0.0219,0.0074,0.0087,0.3114,0.7938,-16.6242
143.024000000,-1.1406,-0.7408,-0.8802,-1.2200,-0.6534,-1.0595,0.4455,-0.0860,0.1851,0.0651,-0.0219,0.0074,0.0087,0.3005,0.7816,-16.6332
143.044000000,-1.1329,-0.7425,-0.8776,-1.2200,-0.6534,-1.0595,0.4455,-0.0860,0.1851,0.0654,-0.0215,0.0057,0.0094,0.3103,0.7984,-16.6153
143.064000000,-1.1252,-0.7441,-0.8751,-1.2020,-0.6573,-1.0553,0.4523,-0.0641,0.1868,0.0654,-0.0215,0.0057,0.0094,0.2952,0.7806,-16.6278
143.084000000,-1.1173,-0.7455,-0.8724,-1.2020,-0.6573,-1.0553,0.4523,-0.0641,0.1868,0.0654,-0.0215,0.0057,0.0094,0.3048,0.7903,-16.6095
143.104000000,-1.1094,-0.7467,-0.8698,-1.1858,-0.6599,-1.0508,0.4584,-0.0453,0.1886,0.0656,-0.0208,0.0033,0.0104,0.2926,0.7851,-16.6241
143.124000000,-1.1015,-0.7477,-0.8672,-1.1709,-0.6617,-1.0467,0.4622,-0.0278,0.1905,0.0656,-0.0208,0.0033,0.0104,0.2846,0.7721,-16.6367
143.144000000,-1.0935,-0.7485,-0.8645,-1.1709,-0.6617,-1.0467,0.4622,-0.0278,0.1905,0.0656,-0.0208,0.0033,0.0104,0.2943,0.7819,-16.6182
143.164000000,-1.0854,-0.7492,-0.8618,-1.1569,-0.6629,-1.0429,0.4665,-0.0114,0.1924,0.0658,-0.0201,0.0008,0.0115,0.2866,0.7789,-16.6285
143.184000000,-1.0772,-0.7496,-0.8591,-1.1569,-0.6629,-1.0429,0.4665,-0.0114,0.1924,0.0658,-0.0201,0.0008,0.0115,0.2962,0.7888,-16.6098
143.204000000,-1.0690,-0.7499,-0.8563,-1.1375,-0.6638,-1.0379,0.4722,0.0106,0.1953,0.0658,-0.0201,0.0008,0.0115,0.2818,0.7690,-16.6310
143.224000000,-1.0607,-0.7500,-0.8536,-1.1285,-0.6638,-1.0352,0.4751,0.0211,0.1972,0.0658,-0.0195,-0.0014,0.0125,0.2800,0.7716,-16.6345
143.244000000,-1.0523,-0.7499,-0.8508,-1.1285,-0.6638,-1.0352,0.4751,0.0211,0.1972,0.0658,-0.0195,-0.0014,0.0125,0.2897,0.7815,-16.6156
143.264000000,-1.0439,-0.7496,-0.8480,-1.1076,-0.6630,-1.0286,0.4799,0.0451,0.2004,0.0656,-0.0188,-0.0036,0.0133,0.2751,0.7644,-16.6460
143.284000000,-1.0354,-0.7492,-0.8451,-1.0867,-0.6612,-1.0226,0.4858,0.0691,0.2036,0.0656,-0.0188,-0.0036,0.0133,0.2593,0.7399,-16.6730
143.304000000,-1.0268,-0.7485,-0.8423,-1.0867,-0.6612,-1.0226,0.4858,0.0691,0.2036,0.0656,-0.0188,-0.0036,0.0133,0.2690,0.7497,-16.6539
143.324000000,-1.0182,-0.7477,-0.8394,-1.0724,-0.6596,-1.0196,0.4905,0.0839,0.2056,0.0654,-0.0181,-0.0058,0.0140,0.2590,0.7437,-16.6601
143.344000000,-1.0095,-0.7467,-0.8365,-1.0724,-0.6596,-1.0196,0.4905,0.0839,0.2056,0.0654,-0.0181,-0.0058,0.0140,0.2687,0.7536,-16.6408
143.364000000,-1.0008,-0.7455,-0.8336,-1.0542,-0.6569,-1.0155,0.4951,0.1023,0.2073,0.0654,-0.0181,-0.0058,0.0140,0.2569,0.7357,-16.6515
143.384000000,-0.9920,-0.7441,-0.8307,-1.0330,-0.6533,-1.0119,0.5018,0.1229,0.2095,0.0650,-0.0173,-0.0082,0.0146,0.2372,0.7194,-16.6615
143.404000000,-0.9831,-0.7425,-0.8277,-1.0330,-0.6533,-1.0119,0.5018,0.1229,0.2095,0.0650,-0.0173,-0.0082,0.0146,0.2469,0.7292,-16.6420
143.424000000,-0.9742,-0.7408,-0.8247,-1.0102,-0.6482,-1.0063,0.5083,0.1458,0.2110,0.0645,-0.0166,-0.0102,0.0148,0.2258,0.7076,-16.6602
143.444000000,-0.9652,-0.7388,-0.8217,-1.0102,-0.6482,-1.0063,0.5083,0.1458,0.2110,0.0644,-0.0165,-0.0106,0.0149,0.2350,0.7182,-16.6405
143.464000000,-0.9561,-0.7367,-0.8187,-0.9979,-0.6450,-1.0029,0.5117,0.1582,0.2121,0.0644,-0.0165,-0.0106,0.0149,0.2298,0.7084,-16.6446
143.484000000,-0.9470,-0.7344,-0.8157,-0.9733,-0.6380,-0.9967,0.5183,0.1825,0.2145,0.0639,-0.0158,-0.0127,0.0150,0.2066,0.6832,-16.6691
143.504000000,-0.9379,-0.7319,-0.8126,-0.9733,-0.6380,-0.9967,0.5183,0.1825,0.2145,0.0639,-0.0158,-0.0127,0.0150,0.2163,0.6930,-16.6494
143.524000000,-0.9286,-0.7293,-0.8095,-0.9545,-0.6322,-0.9916,0.5230,0.2013,0.2160,0.0632,-0.0150,-0.0150,0.0150,0.2003,0.6761,-16.6632
143.544000000,-0.9194,-0.7264,-0.8065,-0.9545,-0.6322,-0.9916,0.5230,0.2013,0.2160,0.0632,-0.0150,-0.0152,0.0150,0.2097,0.6862,-16.6433
